"","HUC12","OBJECTID","Irrigation","AQ_Classif","AQ_Source","Orig_Class","Shape_Leng","Shape_Area","SquareFT","ACRES","Area_ft","Area_Ac","Acres_in_huc","geometry"
"3","170601070704",25,"Center Pivot","Crops – Irrigated","WSDA 2011","Other",7039.31395913,1013967.86081,1014000,942,1013967.86081,23.1775785178,23.096061259217,list(c(-118.1494182, -118.1499687, -118.1499614, -118.1496536, -118.1493727, -118.1495081, -118.1497265, -118.1495767, -118.1493046, -118.1491375, -118.1489665, -118.1484336, -118.1483005, -118.148311, -118.148084, -118.1477505, -118.1476062, -118.147614, -118.1473252, -118.1467431, -118.14659, -118.1464204, -118.1463985, -118.1462462, -118.146019, -118.1459653, -118.1459545, -118.1450998, -118.1448738, -118.1446716, -118.1444521, -118.144295, -118.1443787, -118.1446215, -118.1446026, -118.1443485, 
-118.1443064, -118.1441052, -118.1439589, -118.1417416, -118.1424438, -118.142938, -118.1435258, -118.1440009, -118.1447048, -118.1460477, -118.1488776, -118.1494182, 46.5350124, 46.5346205, 46.5345992, 46.5343564, 46.53394, 46.5335318, 46.5332684, 46.5331402, 46.5328489, 46.532524, 46.5322882, 46.5320451, 46.532085, 46.5321158, 46.5322155, 46.5322811, 46.5323982, 46.532421, 46.5325402, 46.5324366, 46.5324618, 46.5324458, 46.5323816, 46.5323573, 46.5322777, 46.5322865, 46.5322551, 46.5319366, 46.5317753, 
46.531664, 46.5313558, 46.5307989, 46.5306577, 46.5304305, 46.5302694, 46.5297707, 46.5297777, 46.5292054, 46.5289212, 46.5288833, 46.5299212, 46.5304631, 46.5312295, 46.5316144, 46.5320933, 46.5329392, 46.5347356, 46.5350124))
"3.1","170601070704",27,"Center Pivot","Crops – Irrigated","WSDA 2011","Other",7969.10404466,2164573.77156,2165000,2011,2164573.77156,49.162273342,48.9662438587824,list(c(-118.145493, -118.1478029, -118.1495961, -118.1496019, -118.1496145, -118.1496884, -118.1495886, -118.149412, -118.1491624, -118.1488448, -118.1490616, -118.1492008, -118.1492419, -118.1491962, -118.1490616, -118.1488448, -118.1485569, -118.1482123, -118.1478285, -118.1474251, -118.1470223, -118.1466406, -118.1462993, -118.1461975, -118.1445217, -118.1436431, -118.143498, -118.1433263, -118.1428027, -118.1424501, -118.1423583, -118.1419994, -118.1413783, -118.1412181, -118.1406305, -118.1403484, 
-118.1401933, -118.1401315, -118.1404082, -118.1406308, -118.1407782, -118.1409085, -118.1416555, -118.1420074, -118.1422065, -118.1422512, -118.1422655, -118.1424889, -118.1427945, -118.1428659, -118.1430604, -118.1432344, -118.1431788, -118.1432805, -118.1433505, -118.1434974, -118.1437418, -118.143874, -118.1443711, -118.1444349, -118.1444716, -118.1448638, -118.1451107, -118.1452521, -118.145482, -118.1453566, -118.145493, 46.5289015, 46.5289211, 46.528891, 46.5288596, 46.5288907, 46.5288895, 
46.5285163, 46.5281569, 46.5278187, 46.5275089, 46.5272722, 46.5269916, 46.5267298, 46.5264515, 46.5261874, 46.5259506, 46.5257534, 46.5256055, 46.5255146, 46.5254852, 46.5255188, 46.5256137, 46.5257651, 46.5258269, 46.5249631, 46.5243377, 46.5241025, 46.5238846, 46.5234273, 46.5230227, 46.5229359, 46.5228571, 46.5224801, 46.5223765, 46.5222037, 46.5221443, 46.522141, 46.522372, 46.52263, 46.5227931, 46.5229747, 46.523549, 46.5242252, 46.5244647, 46.5246474, 46.5248091, 46.5250773, 46.5252962, 46.5254097, 
46.5255541, 46.5258438, 46.5260082, 46.5260963, 46.5263299, 46.5263183, 46.5266076, 46.5269533, 46.52734, 46.5278195, 46.5278089, 46.5279164, 46.5282947, 46.528254, 46.5283839, 46.5287493, 46.5287699, 46.5289015))
"3.2","170601070704",29,"Center Pivot","Crops – Irrigated","WSDA 2011","Other",6172.09907878,1137385.55597,1137000,1057,1137385.55597,24.5483459346,24.4803366312065,list(list(c(-118.1389321, -118.1390937, -118.138982, -118.1388421, -118.1389321, 46.5234296, 46.523403, 46.5231432, 46.5231662, 46.5234296)), list(c(-118.1396713, -118.1403583, -118.1408128, -118.1416941, -118.1417129, -118.1439334, -118.1436379, -118.1431752, -118.1426964, -118.1426524, -118.1424618, -118.1422619, -118.1417313, -118.1414076, -118.1411419, -118.140295, -118.1401024, -118.1397562, -118.1395, -118.138506, -118.1381974, -118.138173, -118.1382078, -118.138355, -118.1384548, -118.1396133, 
-118.1396545, -118.1397227, -118.1397329, -118.1396713, 46.5269777, 46.5272884, 46.5275478, 46.5287091, 46.5288829, 46.5289142, 46.528642, 46.5279716, 46.527676, 46.5274965, 46.5271175, 46.5269526, 46.5266559, 46.5263634, 46.5260897, 46.5248027, 46.5246704, 46.5243638, 46.5240152, 46.5234023, 46.5231337, 46.5240152, 46.5262318, 46.5262711, 46.5264274, 46.5269514, 46.5269274, 46.5269162, 46.526946, 46.5269777), c(-118.1416061, -118.1415347, -118.1416191, -118.141665, -118.1416061, 46.5266648, 46.5266176, 
