To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

32B100--Touchet R. @ Bolles

DATE         TIME    STAGE (ft.)   QUALITY
11/20/2009   00:00          3.36         1
11/21/2009   00:00          3.41         1
11/22/2009   00:00          3.41         1
11/23/2009   00:00          3.44         1
11/24/2009   00:00          3.41         1
11/25/2009   00:00          3.40         1
11/26/2009   00:00          3.42         1
11/27/2009   00:00          3.53         1
11/28/2009   00:00          3.65         1
11/29/2009   00:00          3.58         1
11/30/2009   00:00          3.53         1
12/01/2009   00:00          3.50         1
12/02/2009   00:00          3.46         1
12/03/2009   00:00          3.43         1
12/04/2009   00:00          3.41         1
12/05/2009   00:00          3.39        50
12/06/2009   00:00          3.36         1
12/07/2009   00:00            ""       250
12/08/2009   00:00            ""       250
12/09/2009   00:00            ""       250
12/10/2009   00:00            ""       250
12/11/2009   00:00            ""       250
12/12/2009   00:00          3.73        50
12/13/2009   00:00          3.84        50
12/14/2009   00:00          3.82        50
12/15/2009   00:00          3.68        50
12/16/2009   00:00          3.88        50
12/17/2009   00:00          3.75        50
12/18/2009   00:00          3.55         1
12/19/2009   00:00          3.53         1
12/20/2009   00:00          3.60         1
12/21/2009   00:00          3.72         1
12/22/2009   00:00          3.86         1
12/23/2009   00:00          3.75         1
12/24/2009   00:00          3.66         1
12/25/2009   00:00          3.60         1
12/26/2009   00:00          3.54         1
12/27/2009   00:00          3.50         1
12/28/2009   00:00          3.47         1
12/29/2009   00:00          3.45         1
12/30/2009   00:00          3.44         1
12/31/2009   00:00          3.43         1
01/01/2010   00:00          3.53         1
01/02/2010   00:00          3.62         1
01/03/2010   00:00          3.59         1
01/04/2010   00:00          3.59         1
01/05/2010   00:00          4.32         1
01/06/2010   00:00          4.63         1
01/07/2010   00:00          4.22         1
01/08/2010   00:00          4.00         1
01/09/2010   00:00          3.87         1
01/10/2010   00:00          3.79         1
01/11/2010   00:00          3.73         1
01/12/2010   00:00          3.75         1
01/13/2010   00:00          3.81         1
01/14/2010   00:00          3.94         1
01/15/2010   00:00          3.93         1
01/16/2010   00:00          3.89         1
01/17/2010   00:00          3.83         1
01/18/2010   00:00          3.80         1
01/19/2010   00:00          3.77         1
01/20/2010   00:00          3.73         1
01/21/2010   00:00          3.69         1
01/22/2010   00:00          3.65         1
01/23/2010   00:00          3.68         1
01/24/2010   00:00          3.66         1
01/25/2010   00:00          3.62         1
01/26/2010   00:00          3.66         1
01/27/2010   00:00          3.73         1
01/28/2010   00:00          3.73         1
01/29/2010   00:00          3.72         1
01/30/2010   00:00          3.71         1
01/31/2010   00:00          3.75         1
02/01/2010   00:00          3.76         1
02/02/2010   00:00          3.76         1
02/03/2010   00:00          3.76         1
02/04/2010   00:00          3.75         1
02/05/2010   00:00          3.77         1
02/06/2010   00:00          3.80         1
02/07/2010   00:00          3.76         1
02/08/2010   00:00          3.72         1
02/09/2010   00:00          3.70         1
02/10/2010   00:00          3.68         1
02/11/2010   00:00          3.66         1
02/12/2010   00:00          3.70         1
02/13/2010   00:00          3.71         1
02/14/2010   00:00          3.71         1
02/15/2010   00:00          3.78         1
02/16/2010   00:00          3.80         1
02/17/2010   00:00          3.82         1
02/18/2010   00:00          3.81         1
02/19/2010   00:00          3.78         1
02/20/2010   00:00          3.74         1
02/21/2010   00:00          3.70         1
02/22/2010   00:00          3.66         1
02/23/2010   00:00          3.64         1
02/24/2010   00:00          3.65         1
02/25/2010   00:00          3.66         1
02/26/2010   00:00          3.64         1
02/27/2010   00:00          3.65         1
02/28/2010   00:00          3.64         1
03/01/2010   00:00          3.62         1
03/02/2010   00:00          3.60         1
03/03/2010   00:00          3.61         1
03/04/2010   00:00          3.61         1
03/05/2010   00:00          3.59         1
03/06/2010   00:00          3.57         1
03/07/2010   00:00          3.55         1
03/08/2010   00:00          3.55         1
03/09/2010   00:00          3.53         1
03/10/2010   00:00          3.50         1
03/11/2010   00:00          3.48         1
03/12/2010   00:00          3.48         1
03/13/2010   00:00          3.49         1
03/14/2010   00:00          3.46         1
03/15/2010   00:00          3.44         1
03/16/2010   00:00          3.43         1
03/17/2010   00:00          3.43         1
03/18/2010   00:00          3.43         1
03/19/2010   00:00          3.42         1
03/20/2010   00:00          3.42         1
03/21/2010   00:00          3.43         1
03/22/2010   00:00          3.47         1
03/23/2010   00:00          3.44         1
03/24/2010   00:00          3.43         1
03/25/2010   00:00          3.44         1
03/26/2010   00:00          3.50         1
03/27/2010   00:00          3.50         1
03/28/2010   00:00          3.49         1
03/29/2010   00:00          3.69         1
03/30/2010   00:00          4.58         1
03/31/2010   00:00          4.44         1
04/01/2010   00:00          4.25         1
04/02/2010   00:00          4.12         1
04/03/2010   00:00          4.05         1
04/04/2010   00:00          3.96         1
04/05/2010   00:00          3.92         1
04/06/2010   00:00          3.89         1
04/07/2010   00:00          3.92         1
04/08/2010   00:00          4.12         1
04/09/2010   00:00          4.17         1
04/10/2010   00:00          4.11         1
04/11/2010   00:00          4.03         1
04/12/2010   00:00          4.00         1
04/13/2010   00:00          3.98         1
04/14/2010   00:00          3.95         1
04/15/2010   00:00          3.90         1
04/16/2010   00:00          3.89         1
04/17/2010   00:00          3.92         1
04/18/2010   00:00          3.99         1
04/19/2010   00:00          4.00         1
04/20/2010   00:00          4.04         1
04/21/2010   00:00          4.11         1
04/22/2010   00:00          4.05         1
04/23/2010   00:00          3.97         1
04/24/2010   00:00          3.90         1
04/25/2010   00:00          3.82         1
04/26/2010   00:00          3.76         1
04/27/2010   00:00          3.80         1
04/28/2010   00:00          4.34         1
04/29/2010   00:00          4.38         1
04/30/2010   00:00          4.29         1
05/01/2010   00:00          4.24         1
05/02/2010   00:00          4.22         1
05/03/2010   00:00          4.26         1
05/04/2010   00:00          4.39         1
05/05/2010   00:00          4.32         1
05/06/2010   00:00          4.22         1
05/07/2010   00:00          4.11         1
05/08/2010   00:00          4.04         1
05/09/2010   00:00          3.98         1
05/10/2010   00:00          3.93         1
05/11/2010   00:00          3.89         1
05/12/2010   00:00          3.85         1
05/13/2010   00:00          3.82         1
05/14/2010   00:00          3.81         1
05/15/2010   00:00          3.80         1
05/16/2010   00:00          3.83         1
05/17/2010   00:00          3.86         1
05/18/2010   00:00          4.02         1
05/19/2010   00:00          4.00         1
05/20/2010   00:00          4.21         1
05/21/2010   00:00          4.08         1
05/22/2010   00:00          4.05         1
05/23/2010   00:00          3.98         1
05/24/2010   00:00          3.92         1
05/25/2010   00:00          3.87         1
05/26/2010   00:00          3.82         1
05/27/2010   00:00          3.80         1
05/28/2010   00:00          3.85         1
05/29/2010   00:00          3.82         1
05/30/2010   00:00          3.79         1
05/31/2010   00:00          3.79         1
06/01/2010   00:00          3.79         1
06/02/2010   00:00          3.95         1
06/03/2010   00:00          5.00         1
06/04/2010   00:00          4.99         1
06/05/2010   00:00          4.77         1
06/06/2010   00:00          4.52         1
06/07/2010   00:00          4.43         1
06/08/2010   00:00          4.30         1
06/09/2010   00:00          4.22         1
06/10/2010   00:00          4.15         1
06/11/2010   00:00          4.05         1
06/12/2010   00:00          3.95         1
06/13/2010   00:00          3.85         1
06/14/2010   00:00          3.76         1
06/15/2010   00:00          3.68         1
06/16/2010   00:00          3.66         1
06/17/2010   00:00          3.62         1
06/18/2010   00:00          3.56         1
06/19/2010   00:00          3.52         1
06/20/2010   00:00          3.55         1
06/21/2010   00:00          3.51         1
06/22/2010   00:00          3.47         1
06/23/2010   00:00          3.44         1
06/24/2010   00:00          3.41         1
06/25/2010   00:00          3.39         1
06/26/2010   00:00          3.35         1
06/27/2010   00:00          3.32         1
06/28/2010   00:00          3.30         1
06/29/2010   00:00          3.27         1
06/30/2010   00:00          3.25         1
07/01/2010   00:00          3.23         1
07/02/2010   00:00          3.23         1
07/03/2010   00:00          3.23         1
07/04/2010   00:00          3.21         1
07/05/2010   00:00          3.19         1
07/06/2010   00:00          3.17         1
07/07/2010   00:00          3.14         1
07/08/2010   00:00          3.12         1
07/09/2010   00:00          3.11         1
07/10/2010   00:00          3.09         1
07/11/2010   00:00          3.08         1
07/12/2010   00:00          3.07         1
07/13/2010   00:00          3.07         1
07/14/2010   00:00          3.07         1
07/15/2010   00:00          3.06         1
07/16/2010   00:00          3.05         1
07/17/2010   00:00          3.03         1
07/18/2010   00:00          3.04         1
07/19/2010   00:00          3.04         1
07/20/2010   00:00          3.04         1
07/21/2010   00:00          3.03         1
07/22/2010   00:00          3.03         1
07/23/2010   00:00          3.02         1
07/24/2010   00:00          3.02         1
07/25/2010   00:00          3.02         1
07/26/2010   00:00          3.00         1
07/27/2010   00:00          3.00         1
07/28/2010   00:00          3.03         1
07/29/2010   00:00          3.06         1
07/30/2010   00:00          3.03         1
07/31/2010   00:00          3.02         1
08/01/2010   00:00          3.02         1
08/02/2010   00:00          3.02         1
08/03/2010   00:00          3.00         1
08/04/2010   00:00          3.01         1
08/05/2010   00:00          3.01         1
08/06/2010   00:00          3.00         1
08/07/2010   00:00          3.00         1
08/08/2010   00:00          3.00         1
08/09/2010   00:00          3.00         1
08/10/2010   00:00          3.00         1
08/11/2010   00:00          3.01         1
08/12/2010   00:00          3.02         1
08/13/2010   00:00          3.01         1
08/14/2010   00:00          3.00         1
08/15/2010   00:00          2.99         1
08/16/2010   00:00          2.98         1
08/17/2010   00:00          2.97         1
08/18/2010   00:00          2.96         1
08/19/2010   00:00          2.97         1
08/20/2010   00:00          2.96         1
08/21/2010   00:00          2.97         1
08/22/2010   00:00          2.98         1
08/23/2010   00:00          3.00         1
08/24/2010   00:00          2.99         1
08/25/2010   00:00          2.97         1
08/26/2010   00:00          2.95         1
08/27/2010   00:00          2.96         1
08/28/2010   00:00          2.97         1
08/29/2010   00:00          2.99         1
08/30/2010   00:00          2.99         1
08/31/2010   00:00          3.02         1
09/01/2010   00:00          3.09         1
09/02/2010   00:00          3.07         1
09/03/2010   00:00          3.01         1
09/04/2010   00:00          2.99         1
09/05/2010   00:00          2.98         1
09/06/2010   00:00          2.98         1
09/07/2010   00:00          2.99         1
09/08/2010   00:00          3.00         1
09/09/2010   00:00          3.04         1
09/10/2010   00:00          3.04         1
09/11/2010   00:00          3.02         1
09/12/2010   00:00          3.01         1
09/13/2010   00:00          2.99         1
09/14/2010   00:00          2.97         1
09/15/2010   00:00          2.97         1
09/16/2010   00:00          2.97         1
09/17/2010   00:00          2.97         1
09/18/2010   00:00          3.00         1
09/19/2010   00:00          3.04         1
09/20/2010   00:00          3.08         1
09/21/2010   00:00          3.07         1
09/22/2010   00:00          3.04         1
09/23/2010   00:00          3.03         1
09/24/2010   00:00          3.04         1
09/25/2010   00:00          3.03         1
09/26/2010   00:00          3.02         1
09/27/2010   00:00          3.01         1
09/28/2010   00:00          3.00         1
09/29/2010   00:00          3.00         1
09/30/2010   00:00          3.01         1

Quality Codes Key:
1 - Good quality REVIEWED data
50 - Estimated data
250 - Ice impacted data (will not be reported)
