To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

32B100--Touchet R. @ Bolles

DATE         TIME    STAGE (ft.)   QUALITY
12/03/2008   00:00          3.28         1
12/04/2008   00:00          3.25         1
12/05/2008   00:00          3.23         1
12/06/2008   00:00          3.23         1
12/07/2008   00:00          3.24         1
12/08/2008   00:00          3.35         1
12/09/2008   00:00          3.32         1
12/10/2008   00:00          3.29        82
12/11/2008   00:00          3.27        50
12/12/2008   00:00          3.27        50
12/13/2008   00:00          3.37        50
12/14/2008   00:00          3.34        50
12/15/2008   00:00          3.32        50
12/16/2008   00:00          3.38        50
12/17/2008   00:00          3.46        50
12/18/2008   00:00          3.39        50
12/19/2008   00:00          3.28        50
12/20/2008   00:00          3.22        50
12/21/2008   00:00          3.21        50
12/22/2008   00:00          3.36        50
12/23/2008   00:00          3.60        50
12/24/2008   00:00          3.72        50
12/25/2008   00:00          3.53        50
12/26/2008   00:00          3.57        50
12/27/2008   00:00          3.58        50
12/28/2008   00:00          4.27        50
12/29/2008   00:00          4.69        50
12/30/2008   00:00          4.53        50
12/31/2008   00:00          4.16        50
01/01/2009   00:00          4.12        50
01/02/2009   00:00          6.42        50
01/03/2009   00:00          5.71        50
01/04/2009   00:00          5.21        50
01/05/2009   00:00          5.03        50
01/06/2009   00:00          5.28        50
01/07/2009   00:00          7.07        77
01/08/2009   00:00          8.13        77
01/09/2009   00:00          6.50        77
01/10/2009   00:00          5.64        77
01/11/2009   00:00          5.55        77
01/12/2009   00:00          5.42        77
01/13/2009   00:00          5.38        77
01/14/2009   00:00          5.23        77
01/15/2009   00:00          5.04        77
01/16/2009   00:00          4.86        77
01/17/2009   00:00          4.75        77
01/18/2009   00:00          4.65        77
01/19/2009   00:00          4.56        77
01/20/2009   00:00          4.49        77
01/21/2009   00:00          4.42        77
01/22/2009   00:00          4.36        77
01/23/2009   00:00          4.31        77
01/24/2009   00:00          4.27        77
01/25/2009   00:00          4.23        77
01/26/2009   00:00          4.18        77
01/27/2009   00:00          4.16        77
01/28/2009   00:00          4.14        77
01/29/2009   00:00          4.10        77
01/30/2009   00:00          4.09        77
01/31/2009   00:00          4.10        77
02/01/2009   00:00          4.09        77
02/02/2009   00:00          4.10        77
02/03/2009   00:00          4.11        77
02/04/2009   00:00          4.12        77
02/05/2009   00:00          4.12        77
02/06/2009   00:00          4.15        77
02/07/2009   00:00          4.15        77
02/08/2009   00:00          4.15        77
02/09/2009   00:00          4.15        77
02/10/2009   00:00          4.13        77
02/11/2009   00:00          4.10        77
02/12/2009   00:00          4.08        77
02/13/2009   00:00          4.06        77
02/14/2009   00:00          4.05        77
02/15/2009   00:00          4.03        77
02/16/2009   00:00          4.01        77
02/17/2009   00:00          3.99        77
02/18/2009   00:00          3.97        77
02/19/2009   00:00          3.94         1
02/20/2009   00:00          3.93         1
02/21/2009   00:00          3.92         1
02/22/2009   00:00          3.91         1
02/23/2009   00:00          3.93         1
02/24/2009   00:00          4.23         1
02/25/2009   00:00          4.40         1
02/26/2009   00:00          4.62         1
02/27/2009   00:00          4.52         1
02/28/2009   00:00          4.47         1
03/01/2009   00:00          4.50         1
03/02/2009   00:00          4.81         1
03/03/2009   00:00          5.23         1
03/04/2009   00:00          5.20         1
03/05/2009   00:00          5.08         1
03/06/2009   00:00          4.94         1
03/07/2009   00:00          4.80         1
03/08/2009   00:00          4.72         1
03/09/2009   00:00          4.66         1
03/10/2009   00:00          4.59         1
03/11/2009   00:00          4.49         1
03/12/2009   00:00          4.44         1
03/13/2009   00:00          4.42         1
03/14/2009   00:00          4.46         1
03/15/2009   00:00          4.71         1
03/16/2009   00:00          5.59         1
03/17/2009   00:00          5.32         1
03/18/2009   00:00          5.16         1
03/19/2009   00:00          5.15         1
03/20/2009   00:00          5.33         1
03/21/2009   00:00          5.58         1
03/22/2009   00:00          6.05         1
03/23/2009   00:00          5.64         1
03/24/2009   00:00          5.33         1
03/25/2009   00:00          5.27         1
03/26/2009   00:00          5.20         1
03/27/2009   00:00          5.15         1
03/28/2009   00:00          5.30         1
03/29/2009   00:00          6.03         1
03/30/2009   00:00          5.60         1
03/31/2009   00:00          5.50         1
04/01/2009   00:00          5.30         1
04/02/2009   00:00          5.98         1
04/03/2009   00:00          6.10         1
04/04/2009   00:00          5.73         1
04/05/2009   00:00          5.63         1
04/06/2009   00:00          5.80         1
04/07/2009   00:00          5.99         1
04/08/2009   00:00          6.19         1
04/09/2009   00:00          6.03         1
04/10/2009   00:00          5.82         1
04/11/2009   00:00          5.67         1
04/12/2009   00:00          5.53         1
04/13/2009   00:00          5.84         1
04/14/2009   00:00          5.62         1
04/15/2009   00:00          5.23         1
04/16/2009   00:00          5.03         1
04/17/2009   00:00          4.92         1
04/18/2009   00:00          4.89         1
04/19/2009   00:00          4.97         1
04/20/2009   00:00          5.16         1
04/21/2009   00:00          5.39         1
04/22/2009   00:00          5.45         1
04/23/2009   00:00          5.30         1
04/24/2009   00:00          4.91         1
04/25/2009   00:00          4.65         1
04/26/2009   00:00          4.49         1
04/27/2009   00:00          4.38         1
04/28/2009   00:00          4.42         1
04/29/2009   00:00          4.34         1
04/30/2009   00:00          4.26         1
05/01/2009   00:00          4.18         1
05/02/2009   00:00          4.20         1
05/03/2009   00:00          4.38         1
05/04/2009   00:00          4.41         1
05/05/2009   00:00          4.91         1
05/06/2009   00:00          5.16         1
05/07/2009   00:00          5.07         1
05/08/2009   00:00          4.91         1
05/09/2009   00:00          4.79         1
05/10/2009   00:00          4.75         1
05/11/2009   00:00          4.87         1
05/12/2009   00:00          4.91         1
05/13/2009   00:00          4.75         1
05/14/2009   00:00          4.86         1
05/15/2009   00:00          5.02         1
05/16/2009   00:00          4.92         1
05/17/2009   00:00          4.88         1
05/18/2009   00:00          4.98         1
05/19/2009   00:00          5.03         1
05/20/2009   00:00          4.82         1
05/21/2009   00:00          4.60         1
05/22/2009   00:00          4.49        50
05/23/2009   00:00          4.46         1
05/24/2009   00:00          4.46         1
05/25/2009   00:00          4.45         1
05/26/2009   00:00          4.40         1
05/27/2009   00:00          4.32         1
05/28/2009   00:00          4.27         1
05/29/2009   00:00          4.25         1
05/30/2009   00:00          4.24         1
05/31/2009   00:00          4.22         1
06/01/2009   00:00          4.12         1
06/02/2009   00:00          4.04         1
06/03/2009   00:00          3.99         1
06/04/2009   00:00          3.98         1
06/05/2009   00:00          3.95         1
06/06/2009   00:00          3.95         1
06/07/2009   00:00          3.98         1
06/08/2009   00:00          3.98         1
06/09/2009   00:00          3.91         1
06/10/2009   00:00          3.86         1
06/11/2009   00:00          3.82         1
06/12/2009   00:00          3.78         1
06/13/2009   00:00          3.74         1
06/14/2009   00:00          3.75         1
06/15/2009   00:00          3.75         1
06/16/2009   00:00          3.67         1
06/17/2009   00:00          3.60         1
06/18/2009   00:00          3.57         1
06/19/2009   00:00          3.56         1
06/20/2009   00:00          3.56         1
06/21/2009   00:00          3.56         1
06/22/2009   00:00          3.56         1
06/23/2009   00:00          3.52         1
06/24/2009   00:00          3.48         1
06/25/2009   00:00          3.46         1
06/26/2009   00:00          3.44         1
06/27/2009   00:00          3.42         1
06/28/2009   00:00          3.40         1
06/29/2009   00:00          3.39         1
06/30/2009   00:00          3.37         1
07/01/2009   00:00          3.35         1
07/02/2009   00:00          3.33         1
07/03/2009   00:00          3.32        50
07/04/2009   00:00          3.30        50
07/05/2009   00:00          3.30        50
07/06/2009   00:00          3.31        50
07/07/2009   00:00          3.30        50
07/08/2009   00:00          3.28        50
07/09/2009   00:00          3.27        50
07/10/2009   00:00          3.26        50
07/11/2009   00:00          3.25        50
07/12/2009   00:00          3.24        50
07/13/2009   00:00          3.30        50
07/14/2009   00:00          3.27        50
07/15/2009   00:00          3.23         1
07/16/2009   00:00          3.21         1
07/17/2009   00:00          3.20         1
07/18/2009   00:00          3.19         1
07/19/2009   00:00          3.19         1
07/20/2009   00:00          3.19         1
07/21/2009   00:00          3.18         1
07/22/2009   00:00          3.18         1
07/23/2009   00:00          3.16         1
07/24/2009   00:00          3.16         1
07/25/2009   00:00          3.17         1
07/26/2009   00:00          3.17         1
07/27/2009   00:00          3.17         1
07/28/2009   00:00          3.15         1
07/29/2009   00:00          3.14         1
07/30/2009   00:00          3.13         1
07/31/2009   00:00          3.13         1
08/01/2009   00:00          3.12         1
08/02/2009   00:00          3.11         1
08/03/2009   00:00          3.12         1
08/04/2009   00:00          3.10         1
08/05/2009   00:00          3.10         1
08/06/2009   00:00          3.11         1
08/07/2009   00:00          3.33         1
08/08/2009   00:00          3.28         1
08/09/2009   00:00          3.22         1
08/10/2009   00:00          3.19         1
08/11/2009   00:00          3.18         1
08/12/2009   00:00          3.18         1
08/13/2009   00:00          3.19         1
08/14/2009   00:00          3.18         1
08/15/2009   00:00          3.19         1
08/16/2009   00:00          3.18         1
08/17/2009   00:00          3.17         1
08/18/2009   00:00          3.15         1
08/19/2009   00:00          3.14         1
08/20/2009   00:00          3.13         1
08/21/2009   00:00          3.12         1
08/22/2009   00:00          3.12         1
08/23/2009   00:00          3.12         1
08/24/2009   00:00          3.12         1
08/25/2009   00:00          3.11         1
08/26/2009   00:00          3.12         1
08/27/2009   00:00          3.12         1
08/28/2009   00:00          3.12         1
08/29/2009   00:00          3.12         1
08/30/2009   00:00          3.15         1
08/31/2009   00:00          3.14         1
09/01/2009   00:00          3.13         1
09/02/2009   00:00          3.10         1
09/03/2009   00:00          3.10         1
09/04/2009   00:00          3.11         1
09/05/2009   00:00          3.10         1
09/06/2009   00:00          3.12         1
09/07/2009   00:00          3.13         1
09/08/2009   00:00          3.13         1
09/09/2009   00:00          3.12         1
09/10/2009   00:00          3.11         1
09/11/2009   00:00          3.11         1
09/12/2009   00:00          3.11        50
09/13/2009   00:00          3.09        50
09/14/2009   00:00          3.09        50
09/15/2009   00:00          3.09        50
09/16/2009   00:00          3.09        50
09/17/2009   00:00          3.09        50
09/18/2009   00:00          3.09        50
09/19/2009   00:00          3.10        50
09/20/2009   00:00          3.11        50
09/21/2009   00:00          3.11         1
09/22/2009   00:00          3.10         1
09/23/2009   00:00          3.08         1
09/24/2009   00:00          3.08         1
09/25/2009   00:00          3.07         1
09/26/2009   00:00          3.08         1
09/27/2009   00:00          3.10         1
09/28/2009   00:00          3.09         1
09/29/2009   00:00          3.10         1
09/30/2009   00:00          3.12         1

Quality Codes Key:
1 - Good quality REVIEWED data
50 - Estimated data
77 - Estimated from another station, same variable
82 - Linear interpolation across gap in records.
